b;22.08;11.46;2;4;4;1.585;0;0;0;1;g;100;1213;0
a;23.42;0.79;1;11;4;1.5;1;1;2;1;g;80;401;1
a;30.0;5.29;2;10;2;2.25;1;1;5;1;g;99;501;1
a;40.33;7.54;1;11;8;8.0;1;1;14;0;g;0;2301;1
a;36.75;5.125;2;10;4;5.0;1;0;0;1;g;0;4001;1
b;31.0;2.085;2;8;4;0.085;0;0;0;0;g;300;1;0
a;25.17;2.875;2;14;8;0.875;1;0;0;0;g;360;1;1
b;27.42;12.5;2;6;5;0.25;0;0;0;1;g;720;1;0
b;31.57;4.0;2;14;4;5.0;1;1;3;1;g;290;2280;1
b;34.08;6.5;2;6;4;0.125;1;0;0;1;g;443;1;0
b;22.08;2.335;2;4;4;0.75;0;0;0;0;g;180;1;0
b;31.08;3.085;2;8;4;2.5;0;1;2;1;g;160;42;0
b;31.57;0.5;2;8;5;0.835;1;0;0;1;s;320;1;0
b;16.0;3.125;2;9;4;0.085;0;1;1;0;g;0;7;0
b;27.25;1.665;2;13;8;5.085;1;1;9;0;g;399;828;1
b;25.17;3.0;2;8;4;1.25;0;1;1;0;g;0;23;0
b;67.75;5.5;2;10;9;13.0;1;1;1;1;g;0;1;1
a;18.83;9.5;2;9;4;1.625;1;1;6;1;g;40;601;1
a;27.25;0.29;2;7;8;0.125;0;1;1;1;g;272;109;0
a;19.58;0.665;1;8;4;1.0;0;1;1;0;g;2000;3;0
b;30.75;1.585;2;2;4;0.585;0;0;0;1;s;0;1;0
a;50.25;0.835;2;6;4;0.5;0;0;0;1;g;240;118;0
b;31.08;1.5;1;9;4;0.04;0;0;0;0;s;160;1;0
b;51.58;15.0;2;8;4;8.5;1;1;9;0;g;0;1;1
a;36.58;0.29;2;1;1;0.0;0;1;10;0;g;200;19;0
b;33.58;2.75;2;7;4;4.25;1;1;6;0;g;204;1;1
a;20.83;3.0;2;6;4;0.04;1;0;0;0;g;100;1;1
b;36.17;18.125;2;9;4;0.085;0;0;0;0;g;320;3553;0
b;50.75;0.585;2;1;1;0.0;0;0;0;0;g;145;1;0
a;23.58;0.83;2;11;4;0.415;0;1;1;1;g;200;12;0
b;35.17;4.5;2;14;8;5.75;0;0;0;1;s;711;1;1
a;58.42;21.0;2;3;5;10.0;1;1;13;0;g;0;6701;1
b;28.25;0.875;2;7;4;0.96;1;1;3;1;g;396;1;1
b;31.57;0.625;2;4;4;0.25;0;0;0;0;g;380;2011;0
a;31.75;3.0;1;5;3;0.0;0;0;0;0;g;160;21;0
b;19.42;6.5;2;9;8;1.46;1;1;7;0;g;80;2955;1
b;39.08;6.0;2;7;4;1.29;1;1;5;1;g;108;1098;1
b;17.08;3.29;2;3;4;0.335;0;0;0;1;g;140;3;0
b;44.83;7.0;1;8;4;1.625;0;0;0;0;g;160;3;0
b;16.25;0.0;1;6;4;0.25;0;0;0;0;g;60;1;0
a;41.17;6.5;2;11;4;0.5;1;1;3;1;g;145;1;1
b;28.92;15.0;2;8;8;5.335;1;1;11;0;g;0;2284;1
a;26.17;2.0;2;5;3;0.0;0;0;0;1;g;276;2;0
b;38.58;3.335;2;9;4;4.0;1;1;14;0;g;383;1345;1
b;25.17;6.0;2;8;4;1.0;1;1;3;0;g;0;1;1
a;28.17;0.375;2;11;4;0.585;1;1;4;0;g;80;1;1
b;73.42;17.75;2;1;1;0.0;1;0;0;1;g;0;1;1
b;22.5;11.5;1;7;4;1.5;0;0;0;1;g;0;4001;0
a;27.17;1.25;2;1;1;0.0;0;1;1;0;g;92;301;0
a;19.17;8.585;2;13;8;0.75;1;1;7;0;g;96;1;1
a;25.58;0.0;2;8;4;0.0;0;0;0;0;p;184;1;1
b;31.57;0.04;1;2;4;4.25;0;0;0;1;g;460;1;0
a;22.5;8.5;2;11;4;1.75;1;1;10;0;g;80;991;0
a;22.92;1.25;2;11;4;0.25;0;0;0;1;g;120;810;0
b;23.25;12.625;2;8;4;0.125;0;1;2;0;g;0;5553;0
a;29.5;1.085;1;14;4;1.0;0;0;0;0;g;280;14;0
a;32.0;6.0;2;2;4;1.25;0;0;0;0;g;272;1;0
b;27.0;1.5;1;9;4;0.375;1;0;0;1;g;260;1066;1
b;19.33;10.915;2;8;5;0.585;0;1;2;1;g;200;8;0
b;35.75;2.415;2;9;4;0.125;0;1;2;0;g;220;2;0
b;18.83;0.0;2;11;4;0.665;0;0;0;0;g;160;2;0
a;28.75;3.75;2;8;4;1.085;1;1;1;1;g;371;1;1
b;34.42;4.25;2;3;5;3.25;1;1;2;0;g;274;611;1
a;33.25;3.0;1;6;4;2.0;0;0;0;0;g;180;1;0
b;53.92;9.625;2;10;4;8.665;1;1;5;0;g;0;1;1
b;25.25;1.0;2;6;4;0.5;0;0;0;0;g;200;1;0
b;32.42;2.165;1;4;1;0.0;0;0;0;0;g;120;1;0
a;21.08;5.0;1;1;1;0.0;0;0;0;0;g;0;1;0
a;56.5;16.0;2;5;1;0.0;1;1;15;0;g;0;248;1
b;32.25;0.165;1;8;8;3.25;1;1;1;1;g;432;8001;1
a;20.5;11.835;2;8;8;6.0;1;0;0;0;g;340;1;1
a;30.25;5.5;2;4;4;5.5;0;0;0;1;s;100;1;0
a;24.58;0.67;2;6;8;1.75;1;0;0;0;g;400;1;0
b;23.17;11.125;2;14;8;0.46;1;1;1;0;g;100;1;1
a;31.57;11.25;2;1;1;0.0;0;0;0;0;g;184;5201;0
a;32.33;0.54;2;13;4;0.04;1;0;0;0;g;440;11178;1
b;23.92;1.5;2;2;8;1.875;1;1;6;0;g;200;328;1
b;36.75;0.125;1;8;4;1.5;0;0;0;1;g;232;114;1
b;29.83;1.25;1;4;4;0.25;0;0;0;0;g;224;1;0
a;24.08;0.5;2;11;8;1.25;1;1;1;0;g;0;679;1
b;21.17;0.25;1;8;8;0.25;0;0;0;0;g;280;205;0
b;31.42;15.5;2;8;4;0.5;1;0;0;0;g;120;1;0
b;22.83;3.0;2;7;4;1.29;1;1;1;0;g;260;801;1
b;37.5;1.75;1;8;5;0.25;1;0;0;1;g;164;401;0
a;24.83;4.5;2;9;4;1.0;0;0;0;1;g;360;7;0
b;36.33;3.79;2;9;4;1.165;1;0;0;1;g;200;1;0
a;47.25;0.75;2;11;8;2.75;1;1;1;0;g;333;893;1
b;32.08;4.0;1;13;4;1.5;0;0;0;1;g;120;1;0
a;30.58;10.665;2;11;8;0.085;0;1;12;1;g;129;4;0
b;27.83;1.54;2;9;4;3.75;1;1;5;1;g;100;4;1
b;54.83;15.5;2;10;9;0.0;1;1;20;0;g;152;131;0
b;16.08;0.75;2;8;4;1.75;1;1;5;1;g;352;691;1
b;24.58;12.5;2;9;4;0.875;1;0;0;1;g;260;1;0
b;32.67;5.5;2;11;8;5.5;1;1;12;1;g;408;1001;1
b;30.17;0.5;2;8;4;1.75;1;1;11;0;g;32;541;1
b;22.25;0.46;2;4;4;0.125;0;0;0;1;g;280;56;0
b;41.75;0.96;2;14;4;2.5;1;0;0;0;g;510;601;1
b;36.67;2.0;2;3;4;0.25;0;0;0;1;g;221;1;0
b;25.83;12.835;2;13;4;0.5;0;0;0;0;g;0;3;0
b;29.92;1.835;2;8;8;4.335;1;0;0;0;g;260;201;1
b;20.08;0.25;2;11;4;0.125;0;0;0;0;g;200;1;0
b;19.67;0.375;2;11;4;2.0;1;1;2;1;g;80;1;1
b;51.42;0.04;2;14;8;0.04;1;0;0;0;g;0;3001;1
b;62.75;7.0;2;10;9;0.0;0;0;0;0;g;0;13;0
b;40.58;3.29;2;7;4;3.5;0;0;0;1;s;400;1;0
a;16.33;0.21;2;6;4;0.125;0;0;0;0;g;200;2;0
b;29.5;0.58;2;9;4;0.29;0;1;1;0;g;340;2804;0
b;34.0;4.5;2;6;4;1.0;1;0;0;1;g;240;1;0
a;71.58;0.0;2;8;4;0.0;0;0;0;0;p;184;1;1
b;42.0;0.205;2;3;8;5.125;1;0;0;0;g;400;1;1
a;22.5;11.0;1;11;4;3.0;1;0;0;1;g;268;1;0
b;24.42;2.0;2;10;2;0.165;0;1;2;0;g;320;1301;0
b;44.33;0.5;2;3;8;5.0;1;0;0;1;g;320;1;1
a;23.0;11.75;2;14;8;0.5;1;1;2;1;g;300;552;1
b;34.42;1.335;2;3;5;0.125;0;0;0;1;g;440;4501;0
b;23.08;11.5;2;3;4;3.5;1;1;9;0;g;56;743;1
b;25.92;0.875;2;4;4;0.375;0;1;2;1;g;174;4;0
a;17.58;9.0;2;6;4;1.375;1;0;0;1;g;0;1;1
b;20.42;1.085;2;11;4;1.5;0;0;0;0;g;108;8;0
b;31.67;16.165;2;2;4;3.0;1;1;9;0;g;250;731;1
a;57.58;2.0;2;1;1;6.5;0;1;1;0;g;0;11;0
b;59.67;1.54;2;11;4;0.125;1;0;0;1;g;260;1;1
a;65.17;14.0;2;1;1;0.0;1;1;11;1;g;0;1401;1
b;30.08;1.04;1;3;5;0.5;1;1;10;1;g;132;29;0
b;48.58;6.5;2;11;8;6.0;1;0;0;1;g;350;1;1
a;23.58;11.5;1;4;8;3.0;0;0;0;1;g;20;17;0
b;20.17;9.25;2;8;4;1.665;1;1;3;1;g;40;29;1
b;48.17;7.625;2;9;8;15.5;1;1;12;0;g;0;791;1
b;23.25;1.5;2;11;4;2.375;1;1;3;1;g;0;583;1
b;32.25;14.0;1;1;1;0.0;0;1;2;0;g;160;2;0
b;33.58;0.335;1;13;4;0.085;0;0;0;0;g;180;1;0
b;23.58;0.46;1;9;4;2.625;1;1;6;1;g;208;348;0
b;16.92;0.335;1;4;4;0.29;0;0;0;0;s;200;1;0
a;20.83;8.5;2;8;4;0.165;0;0;0;0;g;0;352;0
a;60.58;16.5;2;11;4;11.0;1;0;0;1;g;21;10562;1
b;31.57;5.0;1;6;4;8.5;1;0;0;0;g;0;1;0
a;25.0;12.33;2;13;8;3.5;1;1;6;0;g;400;459;1
b;21.5;9.75;2;8;4;0.25;1;0;0;0;g;140;1;0
b;20.42;0.0;2;8;4;0.0;0;0;0;0;p;184;1;0
a;25.25;13.5;1;1;1;2.0;0;1;1;1;g;200;2;0
b;42.83;4.625;2;11;4;4.58;1;0;0;0;s;0;1;1
b;26.67;1.75;1;8;4;1.0;1;1;5;1;g;160;5778;1
b;57.83;7.04;2;7;4;14.0;1;1;6;1;g;360;1333;1
b;55.92;11.5;2;1;1;5.0;1;1;5;0;g;0;8852;1
b;51.33;10.0;2;3;5;0.0;1;1;11;0;g;0;1250;1
b;39.83;0.5;2;7;4;0.25;1;0;0;0;s;288;1;0
b;27.58;2.04;1;6;4;2.0;1;1;3;1;g;370;561;1
b;30.17;6.5;2;13;4;3.125;1;1;8;0;g;330;1201;1
b;51.83;2.04;1;1;1;1.5;0;0;0;0;g;120;2;0
a;25.0;11.0;1;6;4;4.5;1;0;0;0;g;120;1;0
b;29.67;0.75;1;8;4;0.04;0;0;0;0;g;240;1;0
a;33.67;0.375;2;13;4;0.375;0;0;0;0;g;300;45;1
b;25.75;0.75;2;8;5;0.25;1;0;0;0;g;349;24;1
a;28.67;1.04;2;8;4;2.5;1;1;5;1;g;300;1431;1
a;18.08;0.375;3;13;1;10.0;0;0;0;1;s;300;1;1
b;20.42;7.0;2;8;4;1.625;1;1;3;0;g;200;1392;1
b;17.5;22.0;3;1;7;0.0;0;0;0;1;p;450;100001;1
b;18.08;6.75;1;7;4;0.04;0;0;0;0;g;140;1;0
b;47.67;2.5;2;7;5;2.5;1;1;12;1;g;410;2511;1
b;57.42;8.5;2;10;8;7.0;1;1;3;0;g;0;1;1
b;13.75;4.0;1;9;4;1.75;1;1;2;1;g;120;1001;1
b;19.33;9.5;2;11;4;1.0;1;0;0;1;g;60;401;1
a;21.92;11.665;2;4;8;0.085;0;0;0;0;g;320;6;0
b;17.58;10.0;2;9;8;0.165;0;1;1;0;g;120;2;0
b;34.83;2.5;1;9;4;3.0;0;0;0;0;s;200;1;0
b;29.17;3.5;2;9;4;3.5;1;1;3;1;g;329;1;0
b;21.42;0.75;1;12;7;0.75;0;0;0;1;g;132;3;0
b;18.17;10.25;2;8;8;1.085;0;0;0;0;g;320;14;0
b;28.0;3.0;2;9;4;0.75;0;0;0;1;g;300;68;0
a;45.83;10.5;2;11;4;5.0;1;1;7;1;g;0;1;1
b;22.75;11.5;2;3;4;0.415;0;0;0;0;g;0;1;0
a;31.57;3.5;2;2;4;3.0;1;0;0;1;g;300;1;0
a;20.42;7.5;2;4;4;1.5;1;1;1;0;g;160;235;1
a;21.25;2.335;2;3;5;0.5;1;1;4;0;s;80;1;1
b;26.67;4.25;2;13;4;4.29;1;1;1;1;g;120;1;1
a;27.33;1.665;2;1;1;0.0;0;0;0;0;g;340;2;0
b;42.08;1.04;2;9;4;5.0;1;1;6;1;g;500;10001;1
a;18.25;10.0;2;9;4;1.0;0;1;1;0;g;120;2;0
a;28.5;1.0;2;11;4;1.0;1;1;2;1;g;167;501;0
a;21.5;6.0;2;6;4;2.5;1;1;3;0;g;80;919;1
b;21.83;11.0;2;14;4;0.29;1;1;6;0;g;121;1;1
b;21.92;0.5;2;8;4;0.125;0;0;0;0;g;360;1;0
b;32.67;9.0;1;9;8;5.25;1;0;0;1;g;154;1;1
a;45.33;1.0;2;11;4;0.125;0;0;0;1;g;263;1;0
a;23.58;0.585;1;1;1;0.125;0;0;0;0;g;120;88;0
a;17.92;0.54;2;8;4;1.75;0;1;1;1;g;80;6;0
b;33.0;2.5;1;9;4;7.0;0;0;0;1;g;280;1;0
a;22.67;0.335;2;11;4;0.75;0;0;0;0;s;160;1;0
b;34.67;1.08;2;7;4;1.165;0;0;0;0;s;28;1;0
b;29.67;1.415;2;9;8;0.75;1;1;1;0;g;240;101;1
b;31.83;2.5;2;6;4;7.5;1;0;0;1;g;523;1;0
a;20.67;1.835;2;11;4;2.085;1;1;5;0;g;220;2504;1
b;33.75;2.75;2;3;5;0.0;0;0;0;0;g;180;1;0
b;22.08;0.83;2;8;8;2.165;0;0;0;1;g;128;1;1
a;35.42;12.0;2;11;8;14.0;1;1;8;0;g;0;6591;1
b;31.92;4.46;2;13;8;6.04;1;1;3;0;g;311;301;1
a;22.67;0.79;2;3;4;0.085;0;0;0;0;g;144;1;0
b;26.67;14.585;2;3;5;0.0;0;0;0;1;g;178;1;0
b;44.0;2.0;2;7;4;1.75;1;1;2;1;g;0;16;1
b;30.17;1.085;1;8;4;0.04;0;0;0;0;g;170;180;0
b;37.75;7.0;2;11;8;11.5;1;1;7;1;g;300;6;0
b;17.08;0.085;1;8;4;0.04;0;0;0;0;g;140;723;0
b;49.17;2.29;2;1;1;0.29;0;0;0;0;g;200;4;0
b;22.92;0.17;2;7;4;0.085;0;0;0;0;s;0;1;0
a;34.83;1.25;1;3;8;0.5;0;0;0;1;g;160;1;0
b;44.25;11.0;1;2;4;1.5;1;0;0;0;s;0;1;0
b;59.5;2.75;2;9;4;1.75;1;1;5;1;g;60;59;1
b;25.5;0.375;2;7;4;0.25;1;1;3;0;g;260;15109;1
a;41.58;1.04;2;6;4;0.665;0;0;0;0;g;240;238;0
b;49.58;19.0;2;1;1;0.0;1;1;1;0;g;94;1;0
a;33.92;1.585;1;1;1;0.0;1;0;0;0;g;320;1;0
b;19.17;4.0;1;3;4;1.0;0;0;0;1;g;360;1001;0
a;24.5;2.415;1;8;4;0.0;0;0;0;0;g;120;1;0
b;23.33;1.5;2;8;8;1.415;1;0;0;0;g;422;201;1
b;69.17;9.0;2;1;1;4.0;0;1;1;0;g;70;7;0
b;47.67;0.29;2;8;5;15.0;1;1;20;0;g;0;15001;1
a;33.25;2.5;1;8;4;2.5;0;0;0;1;g;0;3;0
b;43.25;3.0;2;11;8;6.0;1;1;11;0;g;80;1;1
b;23.0;0.625;1;6;4;0.125;1;0;0;0;g;180;2;0
b;34.75;2.5;2;13;5;0.5;0;0;0;0;g;348;1;0
b;56.58;18.5;2;2;5;15.0;1;1;17;1;g;0;1;1
a;44.17;6.665;2;11;4;7.375;1;1;3;1;g;0;1;1
a;44.33;0.0;2;8;4;2.5;1;0;0;0;g;0;1;1
b;34.25;1.75;2;9;5;0.25;1;0;0;1;g;163;1;0
a;45.0;4.585;2;4;8;1.0;0;0;0;1;s;240;1;0
b;30.58;2.71;1;7;4;0.125;0;0;0;1;s;80;1;0
b;27.67;0.75;2;11;8;0.165;0;0;0;1;g;220;252;0
b;19.42;7.25;2;7;4;0.04;0;1;1;0;g;100;2;0
a;41.33;1.0;2;3;5;2.25;1;0;0;1;g;0;301;1
a;23.5;1.5;2;9;4;0.875;0;0;0;1;g;160;1;0
b;31.67;0.83;2;14;4;1.335;1;1;8;1;g;303;3291;1
a;17.83;11.0;2;14;8;1.0;1;1;11;0;g;0;3001;1
a;33.17;2.25;1;13;4;3.5;0;0;0;1;g;200;142;0
a;52.5;7.0;2;6;8;3.0;0;0;0;0;g;0;1;0
a;25.42;1.125;2;11;4;1.29;1;1;2;0;g;200;1;0
b;40.58;1.5;2;3;5;0.0;0;0;0;0;s;300;1;0
b;23.92;0.585;1;13;8;0.125;0;0;0;0;g;240;2;0
b;56.0;12.5;2;4;8;8.0;1;0;0;1;g;24;2029;1
a;28.5;3.04;1;14;8;2.54;1;1;1;0;g;70;1;1
b;32.08;4.0;2;7;4;2.5;1;0;0;1;g;360;1;1
b;21.17;0.875;1;8;8;0.25;0;0;0;0;g;280;205;0
b;34.17;9.17;2;8;4;4.5;1;1;12;1;g;0;222;1
b;43.25;25.21;2;11;8;0.21;1;1;1;0;g;760;91;0
a;38.25;6.0;2;4;4;1.0;1;0;0;1;g;0;1;1
b;37.42;2.04;2;9;4;0.04;1;0;0;1;g;400;5801;1
b;29.83;2.04;1;14;8;0.04;0;0;0;0;g;128;2;0
b;37.33;2.665;2;13;4;0.165;0;0;0;1;g;0;502;0
b;31.33;19.5;2;8;4;7.0;1;1;16;0;g;0;5001;1
b;36.08;2.54;2;1;1;0.0;0;0;0;0;g;0;1001;0
b;20.5;2.415;2;8;4;2.0;1;1;11;1;g;200;3001;1
b;47.17;5.835;2;9;4;5.5;0;0;0;0;g;465;151;0
b;22.0;7.835;1;3;5;0.165;0;0;0;1;g;184;1;0
b;20.5;10.0;1;8;4;2.5;1;0;0;0;s;40;1;1
b;34.92;2.5;2;9;4;0.0;1;0;0;1;g;239;201;1
b;24.08;0.875;2;7;4;0.085;0;1;4;0;g;254;1951;0
b;37.33;6.5;2;7;8;4.25;1;1;12;1;g;93;1;1
a;20.75;9.54;2;3;4;0.04;0;0;0;0;g;200;1001;0
b;36.67;3.25;2;11;8;9.0;1;0;0;1;g;102;640;1
b;22.58;10.04;2;14;4;0.04;1;1;9;0;g;60;397;1
a;26.92;13.5;2;11;8;5.0;1;1;2;0;g;0;5001;1
a;46.67;0.46;2;13;8;0.415;1;1;11;1;g;440;7;1
a;52.17;0.0;1;1;1;0.0;0;0;0;0;g;0;1;0
b;39.17;2.5;1;3;8;10.0;0;0;0;1;s;200;1;0
b;39.17;1.625;2;8;4;1.5;1;1;10;0;g;186;4701;1
a;27.67;2.04;2;9;4;0.25;0;0;0;1;g;180;51;0
b;19.17;9.5;2;9;4;1.5;1;0;0;0;g;120;2207;1
b;39.5;4.25;2;8;5;6.5;1;1;16;0;g;117;1211;1
b;36.42;0.75;1;2;4;0.585;0;0;0;0;g;240;4;0
b;26.17;0.25;2;3;5;0.0;1;0;0;1;g;0;1;1
b;39.42;1.71;1;7;4;0.165;0;0;0;0;s;400;1;0
b;41.92;0.42;2;8;8;0.21;1;1;6;0;g;220;949;1
b;21.33;7.5;2;6;4;1.415;1;1;1;0;g;80;9801;1
a;20.08;1.25;2;8;4;0.0;0;0;0;0;g;0;1;0
a;27.58;3.0;2;7;4;2.79;0;1;1;1;g;280;11;0
b;21.58;0.79;1;13;4;0.665;0;0;0;0;g;160;1;0
b;28.25;5.125;2;14;4;4.75;1;1;2;0;g;420;8;1
b;26.92;2.25;2;3;5;0.5;0;0;0;1;g;640;4001;0
a;18.42;9.25;2;11;4;1.21;1;1;4;0;g;60;541;1
a;23.25;5.875;2;11;4;3.17;1;1;10;0;g;120;246;1
b;23.58;1.79;2;8;4;0.54;0;0;0;1;g;136;2;0
b;28.33;5.0;2;9;4;11.0;1;0;0;1;g;70;1;1
b;25.67;2.21;1;6;4;4.0;1;0;0;0;g;188;1;0
a;28.58;1.665;2;11;4;2.415;1;0;0;1;g;440;1;0
b;22.92;3.165;1;8;4;0.165;0;0;0;0;g;160;1059;0
a;24.5;1.04;1;1;1;0.5;1;1;3;0;g;180;148;0
b;24.75;0.54;2;7;4;1.0;0;0;0;1;g;120;2;0
b;32.0;1.75;1;10;8;0.04;1;0;0;1;g;393;1;1
b;48.08;3.75;2;3;5;1.0;0;0;0;0;g;100;3;0
a;28.42;3.5;2;9;4;0.835;1;0;0;0;s;280;1;1
b;25.42;0.54;2;9;4;0.165;0;1;1;0;g;272;445;0
b;18.58;10.29;2;1;1;0.415;0;0;0;0;g;80;1;0
b;21.67;1.165;1;4;4;2.5;1;1;1;0;g;180;21;0
b;24.58;1.25;2;8;4;0.25;0;0;0;0;g;110;1;0
b;16.33;4.085;2;3;8;0.415;0;0;0;1;g;120;1;0
b;26.75;2.0;2;2;4;0.75;0;0;0;1;g;80;1;0
b;48.17;3.5;2;6;4;3.5;1;0;0;0;s;230;1;1
b;23.5;2.75;2;1;1;4.5;0;0;0;0;g;160;26;0
a;41.0;2.04;1;11;8;0.125;1;1;23;1;g;455;1237;1
b;35.17;25.125;2;14;8;1.625;1;1;1;1;g;515;501;1
b;23.75;12.0;2;8;4;2.085;0;0;0;0;s;80;1;0
b;18.67;5.0;2;11;4;0.375;1;1;2;0;g;0;39;0
b;30.33;0.5;2;2;8;0.085;0;0;0;1;s;252;1;0
a;19.75;0.75;2;8;4;0.795;1;1;5;1;g;140;6;0
b;26.17;0.835;2;13;4;1.165;0;0;0;0;g;100;1;0
b;28.75;1.5;1;8;4;1.5;1;0;0;1;g;0;226;0
b;28.67;9.335;2;11;8;5.665;1;1;6;0;g;381;169;1
b;26.0;1.0;2;11;4;1.75;1;0;0;1;g;280;1;1
b;23.5;3.165;1;4;4;0.415;0;1;1;1;g;280;81;0
b;26.33;13.0;2;10;2;0.0;0;0;0;1;g;140;1111;0
b;54.33;6.75;2;8;8;2.625;1;1;11;1;g;0;285;1
b;31.57;0.375;2;2;4;0.875;1;0;0;1;s;928;1;0
a;25.25;12.5;2;2;4;1.0;0;0;0;1;g;180;1063;0
b;33.17;3.165;1;14;4;3.165;1;1;3;1;g;380;1;1
b;39.5;1.625;2;8;4;1.5;0;0;0;0;g;0;317;0
a;17.67;0.0;1;5;1;0.0;0;0;0;0;g;86;1;0
b;23.92;0.665;2;8;4;0.165;0;0;0;0;g;100;1;1
b;26.67;2.71;1;13;4;5.25;1;1;1;0;g;211;1;1
a;22.5;0.415;2;3;4;0.335;0;0;0;1;s;144;1;0
b;39.92;0.54;1;6;4;0.5;1;1;3;0;g;200;1001;1
a;26.08;8.665;2;6;4;1.415;1;0;0;0;g;160;151;1
b;20.0;0.0;2;2;4;0.5;0;0;0;0;g;144;1;0
b;31.57;4.0;1;3;4;0.085;0;0;0;1;g;411;1;0
b;26.75;4.5;1;8;5;2.5;0;0;0;0;g;200;1211;0
a;24.92;1.25;2;1;1;0.0;1;0;0;0;g;80;1;0
a;32.25;1.5;2;8;4;0.25;0;0;0;1;g;372;123;0
b;17.67;4.46;2;8;4;0.25;0;0;0;0;s;80;1;0
a;37.75;5.5;2;11;4;0.125;1;0;0;1;g;228;1;1
b;22.67;2.54;1;8;8;2.585;1;0;0;0;g;0;1;1
a;17.92;10.21;2;1;1;0.0;0;0;0;0;g;0;51;0
b;24.42;12.335;2;11;8;1.585;1;0;0;1;g;120;1;1
a;25.75;0.5;2;8;8;0.875;1;0;0;1;g;491;1;1
b;26.17;12.5;1;4;8;1.25;0;0;0;1;g;0;18;0
a;22.75;6.165;2;6;4;0.165;0;0;0;0;g;220;1001;0
b;23.0;0.75;2;7;4;0.5;1;0;0;1;s;320;1;0
b;25.67;0.29;1;8;4;1.5;0;0;0;1;g;160;1;0
b;48.58;0.205;1;4;4;0.25;1;1;11;0;g;380;2733;1
b;21.17;0.0;2;8;4;0.5;0;0;0;1;s;0;1;0
b;35.25;16.5;1;8;4;4.0;1;0;0;0;g;80;1;0
a;22.92;11.585;2;13;4;0.04;1;0;0;0;g;80;1350;1
a;48.17;1.335;2;3;7;0.335;0;0;0;0;g;0;121;0
b;43.0;0.29;1;13;8;1.75;1;1;8;0;g;100;376;1
b;31.57;10.5;2;14;4;6.5;1;0;0;0;g;0;1;1
b;20.67;0.415;2;8;4;0.125;0;0;0;0;g;0;45;0
a;18.83;9.54;2;6;4;0.085;1;0;0;0;g;100;1;1
a;27.42;14.5;2;14;8;3.085;1;1;1;0;g;120;12;1
b;41.0;0.04;2;10;4;0.04;0;1;1;0;s;560;1;1
